id,checked,description,name,appointment_id
"2856","0","viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien","nec nisi vulputate nonummy","1887"
"2857","0","ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet","felis fusce posuere felis sed","1316"
"2858","0","luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est","aliquet massa id","1974"
"2859","0","orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a","commodo placerat praesent","781"
"2860","0","primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam","ullamcorper purus sit amet","1469"
"2861","0","non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl","turpis sed ante","270"
"2862","0","morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus","nibh quisque id justo","216"
"2863","0","nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio","sit amet nunc viverra","825"
"2864","0","aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam","nulla sed vel enim sit amet","420"
"2865","0","felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in","orci luctus et ultrices posuere","294"
"2866","0","consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam","augue quam sollicitudin vitae consectetuer","383"
"2867","0","nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at","morbi ut odio cras mi","1457"
"2868","0","erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin","ut nunc vestibulum ante ipsum primis","936"
"2869","0","erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula","non velit donec diam neque","821"
"2870","0","integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non","enim blandit mi in porttitor pede","764"
"2871","0","congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat","amet diam in magna bibendum","885"
"2872","0","consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius","velit vivamus vel","1519"
"2873","0","eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut","parturient montes nascetur","566"
"2874","0","nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue","aenean fermentum donec ut mauris","1532"
"2875","0","nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum","odio curabitur convallis duis","1117"
"2876","0","consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla","orci pede venenatis non sodales sed","816"
"2877","0","auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi","sit amet consectetuer","1059"
"2878","0","maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam","dui luctus rutrum nulla","1332"
"2879","0","imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in","amet turpis elementum ligula vehicula","1393"
"2880","0","volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet","velit donec diam neque vestibulum eget","2056"
"2881","0","luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique","convallis nunc proin at turpis a","1615"
"2882","0","massa quis augue luctus tincidunt nulla mollis molestie lorem quisque","","1687"
"2883","0","in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris","in quis justo","702"
"2884","0","vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit","aenean fermentum donec ut mauris eget","1853"
"2885","0","sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris","venenatis non sodales","175"
"2886","0","vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet","at velit eu est congue elementum","1788"
"2887","0","duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in","ac enim in tempor turpis nec","1466"
"2888","0","aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante","proin leo odio","1942"
"2889","0","lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa","lobortis vel dapibus","1761"
"2890","0","condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo","maecenas tristique est et tempus semper","2102"
"2891","0","est et tempus semper est quam pharetra magna ac consequat metus sapien ut","tincidunt nulla mollis molestie","1108"
"2892","0","ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede","vivamus metus arcu","633"
"2893","0","tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede","dolor sit amet","2089"
"2894","0","est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo","mauris enim leo rhoncus sed vestibulum","1196"
"2895","0","in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu","pede ac diam cras","154"
"2896","0","tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi","habitasse platea dictumst maecenas","1265"
"2897","0","suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et","amet lobortis sapien","126"
"2898","0","malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum","nisl nunc nisl","915"
"2899","0","in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non","quis orci eget orci vehicula","344"
"2900","0","ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in","sollicitudin vitae consectetuer eget rutrum at","150"
"2901","0","id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit","quisque arcu libero rutrum ac","1694"
"2902","0","purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat","nisi nam ultrices","1436"
"2903","0","fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus","dolor sit amet consectetuer adipiscing elit","1410"
"2904","0","nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget","platea dictumst maecenas","1359"
"2905","0","donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien","mattis egestas metus aenean fermentum","1037"
"2906","0","est et tempus semper est quam pharetra magna ac consequat","pharetra magna ac","318"
"2907","0","nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat","neque duis bibendum morbi non","440"
"2908","0","dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam","justo in hac","1461"
"2909","0","ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum","faucibus orci luctus et","1278"
"2910","0","justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin","curabitur in libero ut","183"
"2911","0","ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at","sociis natoque penatibus","1476"
"2912","0","venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum","elit proin risus praesent lectus vestibulum","2094"
"2913","0","facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros","blandit mi in porttitor pede justo","604"
"2914","0","nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac","","1510"
"2915","0","aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem","faucibus orci luctus et ultrices","264"
"2916","0","et magnis dis parturient montes nascetur ridiculus mus etiam vel","donec semper sapien a","612"
"2917","0","vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur","habitasse platea dictumst etiam faucibus","2085"
"2918","0","iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam","accumsan odio curabitur convallis duis consequat","552"
"2919","0","orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi","a libero nam dui proin","1339"
"2920","0","blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere","vestibulum proin eu","895"
"2921","0","mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id","habitasse platea dictumst","1750"
"2922","0","malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor","volutpat in congue etiam justo","483"
"2923","0","nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique","","1885"
"2924","0","molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus","magnis dis parturient montes nascetur ridiculus","130"
"2925","0","pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis","nam nulla integer pede justo","1123"
"2926","0","dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue","ante vivamus tortor duis","129"
"2927","0","in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id","aliquam lacus morbi quis tortor","614"
"2928","0","lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu","et commodo vulputate","390"
"2929","0","quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu","vestibulum sed magna at nunc commodo","1098"
